"Downloaded on",02/17/2020,"12:01:54 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2296%22%2C%2295%22%2C%2294%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 1716",https://www.congress.gov/bill/94th-congress/senate-bill/1716,"94th Congress (1975-1976)",,"A bill to authorize appropriations to the Nuclear Regulatory Commission in accordance with section 261 of the Atomic Energy Act of 1954, as amended, and section 305 of the Energy Reorganization Act of 1974, and for other purposes.","Sen. Pastore, John O. [D-RI]",05/12/1975,,,,1,"Senate - Joint Atomic Energy",08/09/1975,"Public law 94-79."
"S. 1699",https://www.congress.gov/bill/94th-congress/senate-bill/1699,"94th Congress (1975-1976)",,"A bill for the relief of Mrs. Hope Namgyal.","Sen. Mansfield, Mike [D-MT]",05/12/1975,,,,0,"House - Judiciary | Senate - Judiciary",06/15/1976,"Private Law 94-52."
"S. 1689",https://www.congress.gov/bill/94th-congress/senate-bill/1689,"94th Congress (1975-1976)",,"A bill to amend the Pennsylvania Avenue Development Corporation Act of 1972 (Public Law 92-578), as amended.","Sen. Jackson, Henry M. [D-WA]",05/08/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",08/14/1976,"Public law 94-388."
"S. 1659",https://www.congress.gov/bill/94th-congress/senate-bill/1659,"94th Congress (1975-1976)",,"A bill to provide for the disposition of funds appropriated to pay a judgment in favor of the Grand River Band of Ottawa Indians in Indian Claims Commission Docket numbered 40-K, and for other purposes.","Sen. Hart, Philip A. [D-MI]",05/06/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/18/1976,"Public law 94-540."
"S. 1657",https://www.congress.gov/bill/94th-congress/senate-bill/1657,"94th Congress (1975-1976)",,"A bill to amend the National Portrait Gallery Act to redefine ""portraiture.""","Sen. Scott, Hugh [R-PA]",05/06/1975,,,,1,"House - House Administration | Senate - Rules and Administration",02/05/1976,"Public law 94-209."
"S. 1653",https://www.congress.gov/bill/94th-congress/senate-bill/1653,"94th Congress (1975-1976)",,"A bill for the relief of Sun Yang Kim and Sun Mi Kim.","Sen. Schweiker, Richard S. [R-PA]",05/06/1975,,,,0,"House - Judiciary | Senate - Judiciary",12/20/1975,"Private Law 94-23."
"S. 1649",https://www.congress.gov/bill/94th-congress/senate-bill/1649,"94th Congress (1975-1976)",,"A bill to amend the Act of March 4, 1927, to authorize the Secretary of Agriculture to accept and administer on behalf of the United States gifts or devises of real and personal property for the benefit of the National Arboretum.","Sen. Dole, Robert J. [R-KS]",05/06/1975,,,,0,"House - Agriculture | Senate - Agriculture",11/13/1975,"Public law 94-129."
"S. 1617",https://www.congress.gov/bill/94th-congress/senate-bill/1617,"94th Congress (1975-1976)",,"An Act to clarify the authority of the Secretary of Agriculture to control and eradicate plant pests, and for other purposes.","Sen. Bentsen, Lloyd M. [D-TX]",05/01/1975,,,,3,"House - Agriculture | Senate - Agriculture",03/15/1976,"Public law 94-231."
"S. 1549",https://www.congress.gov/bill/94th-congress/senate-bill/1549,"94th Congress (1975-1976)",,"An Act to amend the Federal Rules of Evidence, and for other purposes.","Sen. Hart, Philip A. [D-MI]",04/29/1975,,,,2,"House - Judiciary | Senate - Judiciary",10/16/1975,"Public law 94-113."
"S. 1545",https://www.congress.gov/bill/94th-congress/senate-bill/1545,"94th Congress (1975-1976)",,"A bill to amend the Agricultural Adjustment Act of 1938 with respect to peanuts.","Sen. Bumpers, Dale [D-AR]",04/28/1975,,,,3,"House - Agriculture | Senate - Agriculture",03/25/1976,"Public law 94-247."
"S. 1542",https://www.congress.gov/bill/94th-congress/senate-bill/1542,"94th Congress (1975-1976)",,"An Act to authorize appropriations for the fiscal year 1976 for certain maritime programs of the Department of Commerce, and for other purposes.","Sen. Long, Russell B. [D-LA]",04/25/1975,,,,0,"Senate - Commerce",11/13/1975,"Public law 94-127."
"S. 1537",https://www.congress.gov/bill/94th-congress/senate-bill/1537,"94th Congress (1975-1976)",,"Defense Production Act Amendments","Sen. Proxmire, William [D-WI]",04/25/1975,,,,2,"House - Banking | Senate - Banking, Housing, and Urban Affairs",12/16/1975,"Public law 94-152."
"S. 1531",https://www.congress.gov/bill/94th-congress/senate-bill/1531,"94th Congress (1975-1976)",,"A bill to designate the Mountain Park Reservoir, Oklahoma, as the Tom Steed Reservoir.","Sen. Bellmon, Henry L. [R-OK]",04/24/1975,,,,1,"Senate - Interior and Insular Affairs",08/09/1975,"Public law 94-77."
"S. 1526",https://www.congress.gov/bill/94th-congress/senate-bill/1526,"94th Congress (1975-1976)",,"An Act to make additional funds available for purposes of certain public lands in northern Minnesota, and for other purposes.","Sen. Humphrey, Hubert H. [D-MN]",04/24/1975,,,,1,"House - Interior and Insular Affairs | Senate - Agriculture, Interior and Insular Affairs",08/13/1976,"Public law 94-384."
"S. 1518",https://www.congress.gov/bill/94th-congress/senate-bill/1518,"94th Congress (1975-1976)",,"An Act to amend the Motor Vehicle Information and Cost Savings Act to authorize appropriations, to require the establishment of a special motor vehicle diagnostic inspection demonstration project, to provide additional authority for enforcing prohibitions against motor vehicle odometer tampering, and for other purposes.","Sen. Moss, Frank E. [D-UT]",04/24/1975,,,,3,"House - Commerce | Senate - Commerce",07/14/1976,"Public law 94-364."
"S. 1517",https://www.congress.gov/bill/94th-congress/senate-bill/1517,"94th Congress (1975-1976)",,"An Act to authorize appropriations for the administration of foreign affairs; international organizations, conferences, and commissions; information and cultural exchange, and for other purposes.","Sen. Sparkman, John J. [D-AL]",04/24/1975,,,,0,"Senate - Foreign Relations",11/29/1975,"Public law 94-141."
"S. 1506",https://www.congress.gov/bill/94th-congress/senate-bill/1506,"94th Congress (1975-1976)",,"An Act to amend the Wild and Scenic Rivers Act, and for other purposes.","Sen. Metcalf, Lee [D-MT]",04/23/1975,,,,0,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/12/1976,"Public law 94-486."
"S. 1494",https://www.congress.gov/bill/94th-congress/senate-bill/1494,"94th Congress (1975-1976)",,"A bill for the relief of Paul W. Williams.","Sen. Packwood, Bob [R-OR]",04/21/1975,,,,0,"House - Judiciary | Senate - Judiciary",05/29/1976,"Private Law 94-49."
"S. 1477",https://www.congress.gov/bill/94th-congress/senate-bill/1477,"94th Congress (1975-1976)",,"An Act for the relief of Beatrice Serrano-Toledo.","Sen. McClure, James A. [R-ID]",04/18/1975,,,,0,"House - Judiciary | Senate - Judiciary",10/01/1976,"Private Law 94-100."
"S. 1469",https://www.congress.gov/bill/94th-congress/senate-bill/1469,"94th Congress (1975-1976)",,"An Act to provide, under or by amendment of the Alaska Native Claims Settlement Act, for the late enrollment of certain Natives, the establishment of an escrow account for the proceeds of certain lands, the treatment of certain payments and grants, and the consolidation of existing regional corporations, and for other purposes.","Sen. Stevens, Ted [R-AK]",04/17/1975,,,,2,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",01/02/1976,"Public law 94-204."
"S. 1466",https://www.congress.gov/bill/94th-congress/senate-bill/1466,"94th Congress (1975-1976)",,"An Act to amend the Public Health Service Act to provide authority for health information and health promotion programs, to revise and extend the authority for disease prevention and control programs, and to revise and extend the authority for venereal disease programs, and to amend the Lead-Based Paint Poisoning Prevention Act to revise and extend that Act.","Sen. Kennedy, Edward M. [D-MA]",04/17/1975,,,,9,"House - Commerce | Senate - Labor and Public Welfare",06/23/1976,"Public law 94-317."
"S. 1462",https://www.congress.gov/bill/94th-congress/senate-bill/1462,"94th Congress (1975-1976)",,"An Act to amend the Federal Railroad Safety Act of 1970 and the Hazardous Materials Transportation Act to authorize additional appropriations, and for other purposes.","Sen. Hartke, Vance [D-IN]",04/17/1975,,,,0,"House - Commerce | Senate - Commerce",07/19/1975,"Public law 94-56."
"S. 1414",https://www.congress.gov/bill/94th-congress/senate-bill/1414,"94th Congress (1975-1976)",,"An Act to amend the Commercial Fisheries Research and Development Act of 1964 to change certain procedures in order to improve the operation of the programs under such Act and to make the Trust Territory of the Pacific Islands eligible to participate in such programs.","Sen. Fong, Hiram L. [R-HI]",04/10/1975,,,,0,"House - Merchant Marine and Fisheries | Senate - Commerce",10/12/1976,"Public law 94-485."
"S. 1404",https://www.congress.gov/bill/94th-congress/senate-bill/1404,"94th Congress (1975-1976)",,"An Act for the relief of Mrs. Kyong Chu Stout.","Sen. Johnston, J. Bennett [D-LA]",04/10/1975,,,,0,"House - Judiciary | Senate - Judiciary",10/01/1976,"Private Law 94-99."
"S. 1365",https://www.congress.gov/bill/94th-congress/senate-bill/1365,"94th Congress (1975-1976)",,"A bill to authorize the Secretary of the Interior to convey to the city of Haines, Alaska, interests of the United States in certain lands.","Sen. Stevens, Ted [R-AK]",04/07/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/15/1976,"Private Law 94-133."
"S. 1327",https://www.congress.gov/bill/94th-congress/senate-bill/1327,"94th Congress (1975-1976)",,"An Act to declare that certain submarginal land of the United States shall be held in trust for certain Indian tribes and be made a part of the reservations of said Indians, and for other purposes.","Sen. Abourezk, James [D-SD]",03/26/1975,,,,8,"Senate - Interior and Insular Affairs",10/17/1975,"Public law 94-114."
"S. 1310",https://www.congress.gov/bill/94th-congress/senate-bill/1310,"94th Congress (1975-1976)",,"A bill to continue the special food service program for children through September 30, 1975.","Sen. Allen, James B. [D-AL]",03/24/1975,,,,1,"Senate - Agriculture",05/02/1975,"Public law 94-20."
"S. 1283",https://www.congress.gov/bill/94th-congress/senate-bill/1283,"94th Congress (1975-1976)",,"A bill to improve judicial machinery by further defining the jurisdiction of U.S. magistrates, and for other purposes.","Sen. Burdick, Quentin N. [D-ND]",03/21/1975,,,,0,"House - Judiciary | Senate - Judiciary",10/21/1976,"Public law 94-577."
"S. 1281",https://www.congress.gov/bill/94th-congress/senate-bill/1281,"94th Congress (1975-1976)",,"An Act to extend the authority for the flexible regulation of interest rates on deposits and share accounts in depository institutions, to extend the National Commission on Electronic Fund Transfers, and to provide for home mortgage disclosure.","Sen. Proxmire, William [D-WI]",03/21/1975,,,,2,"House - Banking | Senate - Banking, Housing, and Urban Affairs",12/31/1975,"Public law 94-200."
"S. 1247",https://www.congress.gov/bill/94th-congress/senate-bill/1247,"94th Congress (1975-1976)",,"Military Construction Authorization Act","Sen. Stennis, John C. [D-MS]",03/19/1975,,,,1,"Senate - Armed Services",10/07/1975,"Public law 94-107."
"S. 1245",https://www.congress.gov/bill/94th-congress/senate-bill/1245,"94th Congress (1975-1976)",,"A bill to amend section 218 of title 23, United States Code.","Sen. Stevens, Ted [R-AK]",03/19/1975,,,,1,"House - Public Works and Transportation | Senate - Public Works",12/12/1975,"Public law 94-147."
"S. 1236",https://www.congress.gov/bill/94th-congress/senate-bill/1236,"94th Congress (1975-1976)",,"An Act to amend and extend the Emergency Livestock Credit Act of 1974, and for other purposes.","Sen. McGovern, George [D-SD]",03/18/1975,,,,0,"House - Agriculture | Senate - Agriculture",06/16/1975,"Public law 94-35."
"S. 1026",https://www.congress.gov/bill/94th-congress/senate-bill/1026,"94th Congress (1975-1976)",,"An Act to designate certain lands as wilderness.","Sen. Jackson, Henry M. [D-WA]",03/07/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/19/1976,"Public law 94-557."
"S. 999",https://www.congress.gov/bill/94th-congress/senate-bill/999,"94th Congress (1975-1976)",,"A bill to designate the Federal office building located in Dover, Del., as the ""J. Allen Frear Building"".","Sen. Roth Jr., William V. [R-DE]",03/07/1975,,,,1,"House - Public Works and Transportation | Senate - Public Works",10/15/1976,"Public law 94-510."
"S. 994",https://www.congress.gov/bill/94th-congress/senate-bill/994,"94th Congress (1975-1976)",,"A bill to authorize supplemental appropriations to the Nuclear Regulatory Commission for fiscal year 1975.","Sen. Pastore, John O. [D-RI]",03/06/1975,,,,0,"Senate - Joint Atomic Energy",04/25/1975,"Public law 94-18."
"S. 969",https://www.congress.gov/bill/94th-congress/senate-bill/969,"94th Congress (1975-1976)",,"An Act to amend title 38, United States Code, to set a termination date for veterans' educational benefits under chapters 34 and 36, to increase vocational rehabilitation subsistence allowances, educational and training assistance allowances, and special allowances paid to eligible veterans and persons under chapters 31, 34, and 35; to extend the basic educational assistance eligibility for veterans and for certain dependents from thirty-six to forty-five months; to improve and expand the special programs for educationally disadvantaged veterans and servicemen under chapter 34; to improve and expand the education loan program for veterans and persons eligible for benefits under chapter 34 or 35; to create a new chapter 32 (Post-Vietnam Era Veterans' Educational Assistance program) for those entering military service on or after January 1, 1977; to make other improvements in the educational assistance program; to clarify, codify, and strengthen the administration of educational benefits to prevent or reduce abuse; to promote the employment of veterans by improving and expanding the provisions governing the operation of Veterans' Employment Service; and for other purposes.","Sen. Hartke, Vance [D-IN]",03/05/1975,,,,39,"Senate - Veterans' Affairs",10/15/1976,"Public law 94-502."
"S. 907",https://www.congress.gov/bill/94th-congress/senate-bill/907,"94th Congress (1975-1976)",,"A bill to authorize the Smithsonian Institution to plan museum support facilities.","Sen. Scott, Hugh [R-PA]",03/03/1975,,,,0,"Senate - Rules and Administration",09/19/1975,"Public law 94-98."
"S. 896",https://www.congress.gov/bill/94th-congress/senate-bill/896,"94th Congress (1975-1976)",,"An Act to increase the appropriation authorization relating to the Volunteers in the Parks program, and for other purposes.","Sen. Jackson, Henry M. [D-WA]",02/28/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",11/13/1975,"Public law 94-128."
"S. 866",https://www.congress.gov/bill/94th-congress/senate-bill/866,"94th Congress (1975-1976)",,"An Act for the relief of Patrick Andre Tasselin.","Sen. Eastland, James O. [D-MS]",02/27/1975,,,,0,"House - Judiciary | Senate - Judiciary",10/05/1976,"Private Law 94-114."
"S. 865",https://www.congress.gov/bill/94th-congress/senate-bill/865,"94th Congress (1975-1976)",,"An Act to amend the Public Buildings Act of 1959 in order to preserve buildings of historical or architectural significance through their use for Federal public building purposes, and to amend the Act of August 12, 1968, relating to the accessibility of certain buildings to the physically handicapped.","Sen. Buckley, James L. [R-NY]",02/27/1975,,,,9,"House - Public Works and Transportation | Senate - Public Works",10/18/1976,"Public law 94-541."
"S. 848",https://www.congress.gov/bill/94th-congress/senate-bill/848,"94th Congress (1975-1976)",,"A bill to amend section 2 of the National Housing Act to increase the maximum loan amounts for the purchase of mobile homes.","Sen. Sparkman, John J. [D-AL]",02/26/1975,,,,2,"House - Banking | Senate - Banking, Housing, and Urban Affairs",12/23/1975,"Public law 94-173."
"S. 832",https://www.congress.gov/bill/94th-congress/senate-bill/832,"94th Congress (1975-1976)",,"A bill for the relief of Kristen Marisol Kneebone.","Sen. Moss, Frank E. [D-UT]",02/25/1975,,,,0,"House - Judiciary | Senate - Judiciary",04/16/1976,"Private Law 94-42."
"S. 824",https://www.congress.gov/bill/94th-congress/senate-bill/824,"94th Congress (1975-1976)",,"An Act to provide for the use of certain funds to promote scholarly, cultural, and artistic activities between Japan and the United States, and for other purposes.","Sen. Javits, Jacob K. [R-NY]",02/25/1975,,,,33,"House - International Relations | Senate - Foreign Relations",10/20/1975,"Public law 94-118."
"S. 818",https://www.congress.gov/bill/94th-congress/senate-bill/818,"94th Congress (1975-1976)",,"An Act to authorize United States payments to the United Nations for expenses of the United Nations peacekeeping forces in the Middle East, and for other purposes.","Sen. Sparkman, John J. [D-AL]",02/24/1975,,,,0,"House - International Relations | Senate - Foreign Relations",06/19/1975,"Public law 94-37."
"S. 811",https://www.congress.gov/bill/94th-congress/senate-bill/811,"94th Congress (1975-1976)",,"An Act to revise and extend the Horse Protection Act of 1970.","Sen. Tunney, John V. [D-CA]",02/24/1975,,,,17,"House - Commerce | Senate - Commerce",07/13/1976,"Public law 94-360."
"S. 804",https://www.congress.gov/bill/94th-congress/senate-bill/804,"94th Congress (1975-1976)",,"A bill for the relief of Zoraida E. Lastimosa.","Sen. Case, Clifford P. [R-NJ]",02/24/1975,,,,0,"House - Judiciary | Senate - Judiciary",04/16/1976,"Private Law 94-41."
"S. 800",https://www.congress.gov/bill/94th-congress/senate-bill/800,"94th Congress (1975-1976)",,"An Act to amend chapter 7, title 5, United States Code, with respect to procedure for judicial review of certain administrative agency action, and for other purposes.","Sen. Kennedy, Edward M. [D-MA]",02/22/1975,,,,1,"House - Judiciary | Senate - Judiciary",10/21/1976,"Public law 94-574."
"S. 726",https://www.congress.gov/bill/94th-congress/senate-bill/726,"94th Congress (1975-1976)",,"A bill to direct the Secretary of the Interior to convey, for fair market value, certain lands to Valley County, Idaho.","Sen. Church, Frank [D-ID]",02/18/1975,,,,0,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/15/1976,"Public law 94-509."
"S. 721",https://www.congress.gov/bill/94th-congress/senate-bill/721,"94th Congress (1975-1976)",,"A bill granting a renewal of patent numbered 55,398 relating to the badge of the American Legion Auxiliary.","Sen. McClellan, John L. [D-AR]",02/18/1975,,,,0,"House - Judiciary | Senate - Judiciary",04/16/1976,"Private Law 94-40."
"S. 720",https://www.congress.gov/bill/94th-congress/senate-bill/720,"94th Congress (1975-1976)",,"A bill granting a renewal of patent numbered 54,296 relating to the badge of the American Legion.","Sen. McClellan, John L. [D-AR]",02/18/1975,,,,0,"House - Judiciary | Senate - Judiciary",04/16/1976,"Private Law 94-39."
"S. 719",https://www.congress.gov/bill/94th-congress/senate-bill/719,"94th Congress (1975-1976)",,"A bill granting a renewal of patent numbered 92,187 relating to the badge of the Sons of the American Legion.","Sen. McClellan, John L. [D-AR]",02/18/1975,,,,0,"House - Judiciary | Senate - Judiciary",04/16/1976,"Private Law 94-38."
"S. 644",https://www.congress.gov/bill/94th-congress/senate-bill/644,"94th Congress (1975-1976)",,"Consumer Product Safety Commission Improvements Act","Sen. Moss, Frank E. [D-UT]",02/07/1975,,,,1,"Senate - Commerce",05/11/1976,"Public law 94-284."
"S. 622",https://www.congress.gov/bill/94th-congress/senate-bill/622,"94th Congress (1975-1976)",,"Energy Policy and Conservation Act","Sen. Jackson, Henry M. [D-WA]",02/07/1975,,,,13,"House - Commerce | Senate - Interior and Insular Affairs",12/22/1975,"Public law 94-163."
"S. 611",https://www.congress.gov/bill/94th-congress/senate-bill/611,"94th Congress (1975-1976)",,"A bill for the relief of Southeastern University of the District of Columbia.","Sen. Randolph, Jennings [D-WV]",02/07/1975,,,,0,"House - Judiciary | Senate - Judiciary",03/29/1976,"Public law 94-250."
"S. 605",https://www.congress.gov/bill/94th-congress/senate-bill/605,"94th Congress (1975-1976)",,"A bill for the relief of Heung Soon Kim.","Sen. Griffin, Robert P. [R-MI]",02/07/1975,,,,0,"House - Judiciary | Senate - Judiciary",12/20/1975,"Private Law 94-22."
"S. 586",https://www.congress.gov/bill/94th-congress/senate-bill/586,"94th Congress (1975-1976)",,"An Act to improve coastal zone management in the United States, and for other purposes.","Sen. Hollings, Ernest F. [D-SC]",02/05/1975,,,,13,"House - Merchant Marine and Fisheries | Senate - Commerce",07/26/1976,"Public law 94-370."
"S. 584",https://www.congress.gov/bill/94th-congress/senate-bill/584,"94th Congress (1975-1976)",,"An Act to amend title 5, United States Code, to correct certain inequities in the crediting of National Guard technician service in connection with civil service retirement, and for other purposes.","Sen. Burdick, Quentin N. [D-ND]",02/05/1975,,,,13,"House - Post Office and Civil Service | Senate - Post Office and Civil Service",11/12/1975,"Public law 94-126."
"S. 557",https://www.congress.gov/bill/94th-congress/senate-bill/557,"94th Congress (1975-1976)",,"A bill to declare that certain land of the United States is held by the United States in trust for the Pueblo of Laguna.","Sen. Domenici, Pete V. [R-NM]",02/05/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/17/1975,"Public law 94-115."
"S. 555",https://www.congress.gov/bill/94th-congress/senate-bill/555,"94th Congress (1975-1976)",,"A bill to amend the Consolidated Farm and Rural Development Act.","Sen. Eastland, James O. [D-MS]",02/05/1975,,,,4,"House - Agriculture | Senate - Agriculture",08/05/1975,"Public law 94-68."
"S. 537",https://www.congress.gov/bill/94th-congress/senate-bill/537,"94th Congress (1975-1976)",,"An Act to improve judicial machinery by amending the requirement for a three-judge court in certain cases, and for other purposes.","Sen. Burdick, Quentin N. [D-ND]",02/03/1975,,,,0,"House - Judiciary | Senate - Judiciary",08/12/1976,"Public law 94-381."
"S. 532",https://www.congress.gov/bill/94th-congress/senate-bill/532,"94th Congress (1975-1976)",,"A bill to authorize the Secretary of Agriculture to amend retroactively regulations of the Department of Agriculture pertaining to the computation of price support payments under the national Wool Act of 1954 in order to insure the equitable treatment of ranchers and farmers.","Sen. Haskell, Floyd K. [D-CO]",02/03/1975,,,,4,"House - Agriculture | Senate - Agriculture",06/21/1976,"Public law 94-312."
"S. 522",https://www.congress.gov/bill/94th-congress/senate-bill/522,"94th Congress (1975-1976)",,"Indian Health Care Improvement Act","Sen. Jackson, Henry M. [D-WA]",02/03/1975,,,,25,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",09/30/1976,"Public law 94-437."
"S. 510",https://www.congress.gov/bill/94th-congress/senate-bill/510,"94th Congress (1975-1976)",,"An Act to amend the Federal Food, Drug, and Cosmetic Act to provide for the safety and effectiveness of medical devices intended for human use, and for other purposes.","Sen. Kennedy, Edward M. [D-MA]",01/30/1975,,,,14,"House - Commerce | Senate - Commerce, Labor and Public Welfare",05/28/1976,"Public law 94-295."
"S. 507",https://www.congress.gov/bill/94th-congress/senate-bill/507,"94th Congress (1975-1976)",,"An Act to establish public land policy; to establish guidelines for its administration; to provide for the management, protection, development, and enhancement of the public lands; and for other purposes.","Sen. Haskell, Floyd K. [D-CO]",01/30/1975,,,,2,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/21/1976,"Public law 94-579."
"S. 447",https://www.congress.gov/bill/94th-congress/senate-bill/447,"94th Congress (1975-1976)",,"A bill for the relief of Jesus Cortez Pineda.","Sen. Cranston, Alan [D-CA]",01/28/1975,,,,0,"House - Judiciary | Senate - Judiciary",12/23/1975,"Private Law 94-24."
"S. 441",https://www.congress.gov/bill/94th-congress/senate-bill/441,"94th Congress (1975-1976)",,"A bill to amend the Forest Pest Control Act of June 25, 1947.","Sen. Eastland, James O. [D-MS]",01/28/1975,,,,18,"House - Agriculture | Senate - Agriculture",06/20/1975,"Public law 94-40."
"S. 435",https://www.congress.gov/bill/94th-congress/senate-bill/435,"94th Congress (1975-1976)",,"A bill to amend section 301 (b) (7) of the Agricultural Adjustment Act of 1938, as amended, to change the marketing year for wheat from July 1-June 30, to June 1-May 31.","Sen. Young, Milton R. [R-ND]",01/28/1975,,,,2,"House - Agriculture | Senate - Agriculture",07/25/1975,"Public law 94-61."
"S. 409",https://www.congress.gov/bill/94th-congress/senate-bill/409,"94th Congress (1975-1976)",,"An Act to increase the authorization for the Council on Wage and Price Stability, and to extend the duration of such Council.","Sen. Proxmire, William [D-WI]",01/27/1975,,,,1,"Senate - Banking, Housing, and Urban Affairs",08/09/1975,"Public law 94-78."
"S. 400",https://www.congress.gov/bill/94th-congress/senate-bill/400,"94th Congress (1975-1976)",,"An Act to authorize the study of certain areas by the Secretaries of Agriculture and the Interior.","Sen. Kennedy, Edward M. [D-MA]",01/27/1975,,,,11,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",10/17/1976,"Public law 94-518."
"S. 391",https://www.congress.gov/bill/94th-congress/senate-bill/391,"94th Congress (1975-1976)",,"An Act to amend the Mineral Leasing Act of 1920, and for other purposes.","Sen. Metcalf, Lee [D-MT]",01/27/1975,,,,1,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",08/04/1976,"Public law 94-377."
"S. 364",https://www.congress.gov/bill/94th-congress/senate-bill/364,"94th Congress (1975-1976)",,"A bill relating to certain Forest Service timber sale contracts involving road construction.","Sen. McClure, James A. [R-ID]",01/23/1975,,,,10,"House - Public Works and Transportation | Senate - Public Works",12/16/1975,"Public law 94-154."
"S. 332",https://www.congress.gov/bill/94th-congress/senate-bill/332,"94th Congress (1975-1976)",,"A bill to authorize appropriations for the fiscal year 1975 for certain maritime programs of the Department of Commerce.","Sen. Magnuson, Warren G. [D-WA]",01/23/1975,,,,0,"Senate - Commerce",03/23/1975,"Public law 94-10."
"S. 331",https://www.congress.gov/bill/94th-congress/senate-bill/331,"94th Congress (1975-1976)",,"A bill to redesignate November 11 of each year as Veterans Day and to make such day a legal public holiday.","Sen. Hruska, Roman L. [R-NE]",01/23/1975,,,,20,"House - Post Office and Civil Service | Senate - Judiciary",09/18/1975,"Public law 94-97."
"S. 327",https://www.congress.gov/bill/94th-congress/senate-bill/327,"94th Congress (1975-1976)",,"An Act to amend the Land and Water Conservation Fund Act of 1965, as amended, to establish the National Historic Preservation Fund, and for other purposes.","Sen. Jackson, Henry M. [D-WA]",01/23/1975,,,,8,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",09/28/1976,"Public law 94-422."
"S. 326",https://www.congress.gov/bill/94th-congress/senate-bill/326,"94th Congress (1975-1976)",,"A bill to amend section 2 of the act of June 30, 1954, as amended, providing for the continuance of civil government for the Trust Territory of the Pacific Islands.","Sen. Jackson, Henry M. [D-WA]",01/23/1975,,,,0,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",05/28/1975,"Public law 94-27."
"S. 322",https://www.congress.gov/bill/94th-congress/senate-bill/322,"94th Congress (1975-1976)",,"An Act to establish the Hells Canyon National Recreation Area in the States of Oregon and Idaho, and for other purposes.","Sen. Church, Frank [D-ID]",01/23/1975,,,,3,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",12/31/1975,"Public law 94-199."
"S. 313",https://www.congress.gov/bill/94th-congress/senate-bill/313,"94th Congress (1975-1976)",,"An Act to authorize an exchange of lands for an entrance road at Guadalupe Mountains National Park, Texas, and for other purposes.","Sen. Bentsen, Lloyd M. [D-TX]",01/23/1975,,,,0,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",12/23/1975,"Public law 94-174."
"S. 281",https://www.congress.gov/bill/94th-congress/senate-bill/281,"94th Congress (1975-1976)",,"An Act to amend the Regional Reorganization Act of 1973 to increase the financial assistance available under section 213 and section 215, and for other purposes.","Sen. Hartke, Vance [D-IN]",01/21/1975,,,,1,"House - Commerce | Senate - Commerce",02/28/1975,"Public law 94-5."
"S. 270",https://www.congress.gov/bill/94th-congress/senate-bill/270,"94th Congress (1975-1976)",,"A bill to authorize the Secretary of Transportation to release restrictions on the use of certain property conveyed to the city of Elkhart, Kans., for airport purposes.","Sen. Pearson, James B. [R-KS]",01/21/1975,,,,1,"House - Public Works and Transportation | Senate - Commerce",02/27/1976,"Public law 94-221."
"S. 268",https://www.congress.gov/bill/94th-congress/senate-bill/268,"94th Congress (1975-1976)",,"A bill to designate the Eagles Nest Wilderness, Arapaho, and White River National Forests, in the State of Colorado.","Sen. Haskell, Floyd K. [D-CO]",06/03/1975,,,,0,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",07/12/1976,"Public law 94-352."
"S. 267",https://www.congress.gov/bill/94th-congress/senate-bill/267,"94th Congress (1975-1976)",,"A bill to designate the Flat Tops Wilderness, Routt and White River National Forests, in the State of Colorado.","Sen. Haskell, Floyd K. [D-CO]",01/21/1975,,,,0,"House - Interior and Insular Affairs | Senate - Interior and Insular Affairs",12/12/1975,"Public law 94-146."
