Congress Number,Legislation Number,Name Bill,Number of Cosponsors,Sponsor,Cosponsor
103,S.J.Res. 21,True,52,"Sen. Cochran, Thad [R-MS]",True,
103,S.J.Res. 21,True,52,"Sen. Feinstein, Dianne [D-CA]",True,
103,S.J.Res. 21,True,52,"Sen. Mack, Connie, III [R-FL]",True,
103,S.J.Res. 21,True,52,"Sen. Brown, Hank [R-CO]",True,
103,S.J.Res. 21,True,52,"Sen. Feingold, Russell D. [D-WI]",True,
103,S.J.Res. 21,True,52,"Sen. Pryor, David H. [D-AR]",True,
103,S.J.Res. 21,True,52,"Sen. Inouye, Daniel K. [D-HI]",True,
103,S.J.Res. 21,True,52,"Sen. D'Amato, Alfonse [R-NY]",True,
103,S.J.Res. 21,True,52,"Sen. Bradley, Bill [D-NJ]",True,
103,S.J.Res. 21,True,52,"Sen. Hollings, Ernest F. [D-SC]",True,
103,S.J.Res. 21,True,52,"Sen. Coats, Daniel [R-IN]",True,
103,S.J.Res. 21,True,52,"Sen. Biden, Joseph R., Jr. [D-DE]",True,
103,S.J.Res. 21,True,52,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
103,S.J.Res. 21,True,52,"Sen. Wofford, Harris [D-PA]",True,
103,S.J.Res. 21,True,52,"Sen. Mikulski, Barbara A. [D-MD]",True,
103,S.J.Res. 21,True,52,"Sen. Helms, Jesse [R-NC]",True,
103,S.J.Res. 21,True,52,"Sen. Boren, David L. [D-OK]",True,
103,S.J.Res. 21,True,52,"Sen. Heflin, Howell [D-AL]",True,
103,S.J.Res. 21,True,52,"Sen. Simon, Paul [D-IL]",True,
103,S.J.Res. 21,True,52,"Sen. Sasser, Jim [D-TN]",True,
103,S.J.Res. 21,True,52,"Sen. Murkowski, Frank H. [R-AK]",True,
103,S.J.Res. 21,True,52,"Sen. Gorton, Slade [R-WA]",True,
103,S.J.Res. 21,True,52,"Sen. Burns, Conrad R. [R-MT]",True,
103,S.J.Res. 21,True,52,"Sen. Hatch, Orrin G. [R-UT]",True,
103,S.J.Res. 21,True,52,"Sen. Bond, Christopher S. [R-MO]",True,
103,S.J.Res. 21,True,52,"Sen. Kempthorne, Dirk [R-ID]",True,
103,S.J.Res. 21,True,52,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
103,S.J.Res. 21,True,52,"Sen. Durenberger, Dave [R-MN]",True,
103,S.J.Res. 21,True,52,"Sen. Glenn, John H., Jr. [D-OH]",True,
103,S.J.Res. 21,True,52,"Sen. Bryan, Richard H. [D-NV]",True,
103,S.J.Res. 21,True,52,"Sen. Nunn, Sam [D-GA]",True,
103,S.J.Res. 21,True,52,"Sen. Moseley-Braun, Carol [D-IL]",True,
103,S.J.Res. 21,True,52,"Sen. Kohl, Herb [D-WI]",True,
103,S.J.Res. 21,True,52,"Sen. Robb, Charles S. [D-VA]",True,
103,S.J.Res. 21,True,52,"Sen. Conrad, Kent [D-ND]",True,
103,S.J.Res. 21,True,52,"Sen. Nickles, Don [R-OK]",True,
103,S.J.Res. 21,True,52,"Sen. Jeffords, James M. [R-VT]",True,
103,S.J.Res. 21,True,52,"Sen. Pressler, Larry [R-SD]",True,
103,S.J.Res. 21,True,52,"Sen. Wallop, Malcolm [R-WY]",True,
103,S.J.Res. 21,True,52,"Sen. Smith, Bob [R-NH]",True,
103,S.J.Res. 21,True,52,"Sen. Hutchison, Kay Bailey [R-TX]",True,
103,S.J.Res. 21,True,52,"Sen. McConnell, Mitch [R-KY]",True,
98,S.J.Res. 21,True,41,"Sen. Metzenbaum, Howard M. [D-OH]",True,
98,S.J.Res. 21,True,41,"Sen. Burdick, Quentin N. [D-ND]",True,
98,S.J.Res. 21,True,41,"Sen. Hawkins, Paula [R-FL]",True,
98,S.J.Res. 21,True,41,"Sen. Sasser, Jim [D-TN]",True,
98,S.J.Res. 21,True,41,"Sen. Stennis, John C. [D-MS]",True,
98,S.J.Res. 21,True,41,"Sen. Pryor, David H. [D-AR]",True,
98,S.J.Res. 21,True,41,"Sen. D'Amato, Alfonse [R-NY]",True,
98,S.J.Res. 21,True,41,"Sen. Pell, Claiborne [D-RI]",True,
98,S.J.Res. 21,True,41,"Sen. Goldwater, Barry [R-AZ]",True,
98,S.J.Res. 21,True,41,"Sen. Randolph, Jennings [D-WV]",True,
98,S.J.Res. 21,True,41,"Sen. Andrews, Mark [R-ND]",True,
98,S.J.Res. 21,True,41,"Sen. Huddleston, Walter (Dee) [D-KY]",True,
98,S.J.Res. 21,True,41,"Sen. Durenberger, Dave [R-MN]",True,
98,S.J.Res. 21,True,41,"Sen. Stafford, Robert T. [R-VT]",True,
98,S.J.Res. 21,True,41,"Sen. Matsunaga, Spark M. [D-HI]",True,
98,S.J.Res. 21,True,41,"Sen. Gorton, Slade [R-WA]",True,
98,S.J.Res. 21,True,41,"Sen. Jepsen, Roger W. [R-IA]",True,
98,S.J.Res. 21,True,41,"Sen. Laxalt, Paul D. [R-NV]",True,
98,S.J.Res. 21,True,41,"Sen. Roth Jr., William V. [R-DE]",True,
98,S.J.Res. 21,True,41,"Sen. Bumpers, Dale [D-AR]",True,
98,S.J.Res. 21,True,41,"Sen. Mattingly, Mack [R-GA]",True,
98,S.J.Res. 21,True,41,"Sen. Baucus, Max [D-MT]",True,
98,S.J.Res. 21,True,41,"Sen. Kennedy, Edward M. [D-MA]",True,
98,S.J.Res. 21,True,41,"Sen. Mathias, Charles McC., Jr. [R-MD]",True,
98,S.J.Res. 21,True,41,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
98,S.J.Res. 21,True,41,"Sen. Cranston, Alan [D-CA]",True,
98,S.J.Res. 21,True,41,"Sen. Proxmire, William [D-WI]",True,
98,S.J.Res. 21,True,41,"Sen. Quayle, Dan [R-IN]",True,
98,S.J.Res. 21,True,41,"Sen. Heinz, John [R-PA]",True,
98,S.J.Res. 21,True,41,"Sen. Eagleton, Thomas F. [D-MO]",True,
98,S.J.Res. 21,True,41,"Sen. Murkowski, Frank H. [R-AK]",True,
98,S.J.Res. 21,True,41,"Sen. Heflin, Howell [D-AL]",True,
98,S.J.Res. 21,True,41,"Sen. Chafee, John H. [R-RI]",True,
98,S.J.Res. 21,True,41,"Sen. Dixon, Alan J. [D-IL]",True,
98,S.J.Res. 21,True,41,"Sen. Hollings, Ernest F. [D-SC]",True,
98,S.J.Res. 21,True,41,"Sen. Specter, Arlen [R-PA]",True,
98,S.J.Res. 21,True,41,"Sen. Thurmond, Strom [R-SC]",True,
98,S.J.Res. 21,True,41,"Sen. Chiles, Lawton [D-FL]",True,
98,S.J.Res. 21,True,41,"Sen. Nickles, Don [R-OK]",True,
98,S.J.Res. 21,True,41,"Sen. Wilson, Pete [R-CA]",True,
98,S.J.Res. 21,True,41,"Sen. Ford, Wendell H. [D-KY]",True,
101,S.J.Res. 209,True,40,"Sen. Gorton, Slade [R-WA]",True,
101,S.J.Res. 209,True,40,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
101,S.J.Res. 209,True,40,"Sen. Lautenberg, Frank R. [D-NJ]",True,
101,S.J.Res. 209,True,40,"Sen. Durenberger, Dave [R-MN]",True,
101,S.J.Res. 209,True,40,"Sen. Kerry, John F. [D-MA]",True,
101,S.J.Res. 209,True,40,"Sen. Heflin, Howell [D-AL]",True,
101,S.J.Res. 209,True,40,"Sen. Gore, Albert, Jr. [D-TN]",True,
101,S.J.Res. 209,True,40,"Sen. Thurmond, Strom [R-SC]",True,
101,S.J.Res. 209,True,40,"Sen. Hatch, Orrin G. [R-UT]",True,
101,S.J.Res. 209,True,40,"Sen. Boschwitz, Rudy [R-MN]",True,
101,S.J.Res. 209,True,40,"Sen. Lugar, Richard G. [R-IN]",True,
101,S.J.Res. 209,True,40,"Sen. Murkowski, Frank H. [R-AK]",True,
101,S.J.Res. 209,True,40,"Sen. Packwood, Bob [R-OR]",True,
101,S.J.Res. 209,True,40,"Sen. Baucus, Max [D-MT]",True,
101,S.J.Res. 209,True,40,"Sen. Burns, Conrad R. [R-MT]",True,
101,S.J.Res. 209,True,40,"Sen. Symms, Steven D. [R-ID]",True,
101,S.J.Res. 209,True,40,"Sen. McClure, James A. [R-ID]",True,
101,S.J.Res. 209,True,40,"Sen. Conrad, Kent [D-ND]",True,
101,S.J.Res. 209,True,40,"Sen. Metzenbaum, Howard M. [D-OH]",True,
101,S.J.Res. 209,True,40,"Sen. Kohl, Herb [D-WI]",True,
101,S.J.Res. 209,True,40,"Sen. DeConcini, Dennis [D-AZ]",True,
101,S.J.Res. 209,True,40,"Sen. Wilson, Pete [R-CA]",True,
101,S.J.Res. 209,True,40,"Sen. Pryor, David H. [D-AR]",True,
101,S.J.Res. 209,True,40,"Sen. Nunn, Sam [D-GA]",True,
101,S.J.Res. 209,True,40,"Sen. Stevens, Ted [R-AK]",True,
101,S.J.Res. 209,True,40,"Sen. Simpson, Alan K. [R-WY]",True,
101,S.J.Res. 209,True,40,"Sen. Wallop, Malcolm [R-WY]",True,
101,S.J.Res. 209,True,40,"Sen. Hatfield, Mark O. [R-OR]",True,
101,S.J.Res. 209,True,40,"Sen. Lott, Trent [R-MS]",True,
101,S.J.Res. 209,True,40,"Sen. Nickles, Don [R-OK]",True,
101,S.J.Res. 209,True,40,"Sen. Heinz, John [R-PA]",True,
101,S.J.Res. 209,True,40,"Sen. Domenici, Pete V. [R-NM]",True,
101,S.J.Res. 209,True,40,"Sen. McCain, John [R-AZ]",True,
101,S.J.Res. 209,True,40,"Sen. Pressler, Larry [R-SD]",True,
101,S.J.Res. 209,True,40,"Sen. Danforth, John C. [R-MO]",True,
101,S.J.Res. 209,True,40,"Sen. Garn, E. J. (Jake) [R-UT]",True,
101,S.J.Res. 209,True,40,"Sen. Armstrong, William L. [R-CO]",True,
101,S.J.Res. 209,True,40,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
101,S.J.Res. 209,True,40,"Sen. Helms, Jesse [R-NC]",True,
101,S.J.Res. 209,True,40,"Sen. Inouye, Daniel K. [D-HI]",True,
100,S.J.Res. 209,False,1,"Sen. D'Amato, Alfonse [R-NY]",True,
94,S.J.Res. 209,False,3,"Sen. McIntyre, Thomas J. [D-NH]",True,
94,S.J.Res. 209,False,3,"Sen. Buckley, James L. [R-NY]",True,
102,S.J.Res. 207,True,51,"Sen. Akaka, Daniel K. [D-HI]",True,
102,S.J.Res. 207,True,51,"Sen. Baucus, Max [D-MT]",True,
102,S.J.Res. 207,True,51,"Sen. Bentsen, Lloyd M. [D-TX]",True,
102,S.J.Res. 207,True,51,"Sen. Bond, Christopher S. [R-MO]",True,
102,S.J.Res. 207,True,51,"Sen. Bradley, Bill [D-NJ]",True,
102,S.J.Res. 207,True,51,"Sen. Brown, Hank [R-CO]",True,
102,S.J.Res. 207,True,51,"Sen. Bumpers, Dale [D-AR]",True,
102,S.J.Res. 207,True,51,"Sen. Burns, Conrad R. [R-MT]",True,
102,S.J.Res. 207,True,51,"Sen. Cochran, Thad [R-MS]",True,
102,S.J.Res. 207,True,51,"Sen. Conrad, Kent [D-ND]",True,
102,S.J.Res. 207,True,51,"Sen. Craig, Larry E. [R-ID]",True,
102,S.J.Res. 207,True,51,"Sen. Cranston, Alan [D-CA]",True,
102,S.J.Res. 207,True,51,"Sen. D'Amato, Alfonse [R-NY]",True,
102,S.J.Res. 207,True,51,"Sen. DeConcini, Dennis [D-AZ]",True,
102,S.J.Res. 207,True,51,"Sen. Dixon, Alan J. [D-IL]",True,
102,S.J.Res. 207,True,51,"Sen. Dodd, Christopher J. [D-CT]",True,
102,S.J.Res. 207,True,51,"Sen. Dole, Robert J. [R-KS]",True,
102,S.J.Res. 207,True,51,"Sen. Domenici, Pete V. [R-NM]",True,
102,S.J.Res. 207,True,51,"Sen. Durenberger, Dave [R-MN]",True,
102,S.J.Res. 207,True,51,"Sen. Garn, E. J. (Jake) [R-UT]",True,
102,S.J.Res. 207,True,51,"Sen. Gorton, Slade [R-WA]",True,
102,S.J.Res. 207,True,51,"Sen. Grassley, Chuck [R-IA]",True,
102,S.J.Res. 207,True,51,"Sen. Hatfield, Mark O. [R-OR]",True,
102,S.J.Res. 207,True,51,"Sen. Heflin, Howell [D-AL]",True,
102,S.J.Res. 207,True,51,"Sen. Hollings, Ernest F. [D-SC]",True,
102,S.J.Res. 207,True,51,"Sen. Inouye, Daniel K. [D-HI]",True,
102,S.J.Res. 207,True,51,"Sen. Jeffords, James M. [R-VT]",True,
102,S.J.Res. 207,True,51,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
102,S.J.Res. 207,True,51,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
102,S.J.Res. 207,True,51,"Sen. Kennedy, Edward M. [D-MA]",True,
102,S.J.Res. 207,True,51,"Sen. Levin, Carl [D-MI]",True,
102,S.J.Res. 207,True,51,"Sen. Lieberman, Joseph I. [D-CT]",True,
102,S.J.Res. 207,True,51,"Sen. Mack, Connie, III [R-FL]",True,
102,S.J.Res. 207,True,51,"Sen. Metzenbaum, Howard M. [D-OH]",True,
102,S.J.Res. 207,True,51,"Sen. Murkowski, Frank H. [R-AK]",True,
102,S.J.Res. 207,True,51,"Sen. Nickles, Don [R-OK]",True,
102,S.J.Res. 207,True,51,"Sen. Nunn, Sam [D-GA]",True,
102,S.J.Res. 207,True,51,"Sen. Packwood, Bob [R-OR]",True,
102,S.J.Res. 207,True,51,"Sen. Pressler, Larry [R-SD]",True,
102,S.J.Res. 207,True,51,"Sen. Reid, Harry [D-NV]",True,
102,S.J.Res. 207,True,51,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
102,S.J.Res. 207,True,51,"Sen. Rockefeller, John D., IV [D-WV]",True,
102,S.J.Res. 207,True,51,"Sen. Roth Jr., William V. [R-DE]",True,
102,S.J.Res. 207,True,51,"Sen. Sasser, Jim [D-TN]",True,
102,S.J.Res. 207,True,51,"Sen. Seymour, John [R-CA]",True,
102,S.J.Res. 207,True,51,"Sen. Simon, Paul [D-IL]",True,
102,S.J.Res. 207,True,51,"Sen. Smith, Bob [R-NH]",True,
102,S.J.Res. 207,True,51,"Sen. Specter, Arlen [R-PA]",True,
102,S.J.Res. 207,True,51,"Sen. Stevens, Ted [R-AK]",True,
102,S.J.Res. 207,True,51,"Sen. Thurmond, Strom [R-SC]",True,
102,S.J.Res. 207,True,51,"Sen. Warner, John [R-VA]",True,
99,S.J.Res. 207,True,28,"Sen. Bumpers, Dale [D-AR]",True,
99,S.J.Res. 207,True,28,"Sen. Burdick, Quentin N. [D-ND]",True,
99,S.J.Res. 207,True,28,"Sen. Cranston, Alan [D-CA]",True,
99,S.J.Res. 207,True,28,"Sen. DeConcini, Dennis [D-AZ]",True,
99,S.J.Res. 207,True,28,"Sen. Dole, Robert J. [R-KS]",True,
99,S.J.Res. 207,True,28,"Sen. Domenici, Pete V. [R-NM]",True,
99,S.J.Res. 207,True,28,"Sen. Exon, J. James [D-NE]",True,
99,S.J.Res. 207,True,28,"Sen. Goldwater, Barry [R-AZ]",True,
99,S.J.Res. 207,True,28,"Sen. Hatch, Orrin G. [R-UT]",True,
99,S.J.Res. 207,True,28,"Sen. Hawkins, Paula [R-FL]",True,
99,S.J.Res. 207,True,28,"Sen. Lautenberg, Frank R. [D-NJ]",True,
99,S.J.Res. 207,True,28,"Sen. Laxalt, Paul D. [R-NV]",True,
99,S.J.Res. 207,True,28,"Sen. Levin, Carl [D-MI]",True,
99,S.J.Res. 207,True,28,"Sen. Matsunaga, Spark M. [D-HI]",True,
99,S.J.Res. 207,True,28,"Sen. Nunn, Sam [D-GA]",True,
99,S.J.Res. 207,True,28,"Sen. Simon, Paul [D-IL]",True,
99,S.J.Res. 207,True,28,"Sen. Stennis, John C. [D-MS]",True,
99,S.J.Res. 207,True,28,"Sen. Weicker, Lowell P., Jr. [R-CT]",True,
99,S.J.Res. 207,True,28,"Sen. Zorinsky, Edward [D-NE]",True,
99,S.J.Res. 207,True,28,"Sen. Boschwitz, Rudy [R-MN]",True,
99,S.J.Res. 207,True,28,"Sen. Bradley, Bill [D-NJ]",True,
99,S.J.Res. 207,True,28,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
99,S.J.Res. 207,True,28,"Sen. Pryor, David H. [D-AR]",True,
99,S.J.Res. 207,True,28,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
99,S.J.Res. 207,True,28,"Sen. Rockefeller, John D., IV [D-WV]",True,
99,S.J.Res. 207,True,28,"Sen. Evans, Daniel J. [R-WA]",True,
99,S.J.Res. 207,True,28,"Sen. Pell, Claiborne [D-RI]",True,
99,S.J.Res. 207,True,28,"Sen. Thurmond, Strom [R-SC]",True,
101,S.J.Res. 207,False,1,"Sen. Cranston, Alan [D-CA]",True,
99,S.J.Res. 206,True,30,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
99,S.J.Res. 206,True,30,"Sen. Simpson, Alan K. [R-WY]",True,
99,S.J.Res. 206,True,30,"Sen. Dixon, Alan J. [D-IL]",True,
99,S.J.Res. 206,True,30,"Sen. Helms, Jesse [R-NC]",True,
99,S.J.Res. 206,True,30,"Sen. Cohen, William S. [R-ME]",True,
99,S.J.Res. 206,True,30,"Sen. Heflin, Howell [D-AL]",True,
99,S.J.Res. 206,True,30,"Sen. Hatch, Orrin G. [R-UT]",True,
99,S.J.Res. 206,True,30,"Sen. Nunn, Sam [D-GA]",True,
99,S.J.Res. 206,True,30,"Sen. East, John P. [R-NC]",True,
99,S.J.Res. 206,True,30,"Sen. Stennis, John C. [D-MS]",True,
99,S.J.Res. 206,True,30,"Sen. Mitchell, George J. [D-ME]",True,
99,S.J.Res. 206,True,30,"Sen. Hollings, Ernest F. [D-SC]",True,
99,S.J.Res. 206,True,30,"Sen. DeConcini, Dennis [D-AZ]",True,
99,S.J.Res. 206,True,30,"Sen. Mattingly, Mack [R-GA]",True,
99,S.J.Res. 206,True,30,"Sen. McClure, James A. [R-ID]",True,
99,S.J.Res. 206,True,30,"Sen. Symms, Steven D. [R-ID]",True,
99,S.J.Res. 206,True,30,"Sen. Sasser, Jim [D-TN]",True,
99,S.J.Res. 206,True,30,"Sen. Rockefeller, John D., IV [D-WV]",True,
99,S.J.Res. 206,True,30,"Sen. Kerry, John F. [D-MA]",True,
99,S.J.Res. 206,True,30,"Sen. D'Amato, Alfonse [R-NY]",True,
99,S.J.Res. 206,True,30,"Sen. Wilson, Pete [R-CA]",True,
99,S.J.Res. 206,True,30,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
99,S.J.Res. 206,True,30,"Sen. Proxmire, William [D-WI]",True,
99,S.J.Res. 206,True,30,"Sen. Long, Russell B. [D-LA]",True,
99,S.J.Res. 206,True,30,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
99,S.J.Res. 206,True,30,"Sen. Heinz, John [R-PA]",True,
99,S.J.Res. 206,True,30,"Sen. Cochran, Thad [R-MS]",True,
99,S.J.Res. 206,True,30,"Sen. Boren, David L. [D-OK]",True,
99,S.J.Res. 206,True,30,"Sen. Glenn, John H., Jr. [D-OH]",True,
99,S.J.Res. 206,True,30,"Sen. Andrews, Mark [R-ND]",True,
101,S.J.Res. 206,False,24,"Sen. Warner, John [R-VA]",True,
101,S.J.Res. 206,False,24,"Sen. Cranston, Alan [D-CA]",True,
101,S.J.Res. 206,False,24,"Sen. Sanford, Terry [D-NC]",True,
101,S.J.Res. 206,False,24,"Sen. Adams, Brock [D-WA]",True,
101,S.J.Res. 206,False,24,"Sen. Kerry, John F. [D-MA]",True,
101,S.J.Res. 206,False,24,"Sen. Wirth, Timothy [D-CO]",True,
101,S.J.Res. 206,False,24,"Sen. Baucus, Max [D-MT]",True,
101,S.J.Res. 206,False,24,"Sen. D'Amato, Alfonse [R-NY]",True,
101,S.J.Res. 206,False,24,"Sen. Dodd, Christopher J. [D-CT]",True,
101,S.J.Res. 206,False,24,"Sen. Graham, Bob [D-FL]",True,
101,S.J.Res. 206,False,24,"Sen. Reid, Harry [D-NV]",True,
101,S.J.Res. 206,False,24,"Sen. Leahy, Patrick J. [D-VT]",True,
101,S.J.Res. 206,False,24,"Sen. Sarbanes, Paul S. [D-MD]",True,
101,S.J.Res. 206,False,24,"Sen. Mikulski, Barbara A. [D-MD]",True,
101,S.J.Res. 206,False,24,"Sen. Daschle, Thomas A. [D-SD]",True,
101,S.J.Res. 206,False,24,"Sen. Jeffords, James M. [R-VT]",True,
101,S.J.Res. 206,False,24,"Sen. Pell, Claiborne [D-RI]",True,
101,S.J.Res. 206,False,24,"Sen. Lieberman, Joseph I. [D-CT]",True,
101,S.J.Res. 206,False,24,"Sen. Simon, Paul [D-IL]",True,
101,S.J.Res. 206,False,24,"Sen. Harkin, Tom [D-IA]",True,
101,S.J.Res. 206,False,24,"Sen. Durenberger, Dave [R-MN]",True,
101,S.J.Res. 206,False,24,"Sen. Rockefeller, John D., IV [D-WV]",True,
101,S.J.Res. 206,False,24,"Sen. Metzenbaum, Howard M. [D-OH]",True,
101,S.J.Res. 206,False,24,"Sen. Biden, Joseph R., Jr. [D-DE]",True,
100,S.J.Res. 206,False,53,"Sen. Bingaman, Jeff [D-NM]",True,
100,S.J.Res. 206,False,53,"Sen. Stevens, Ted [R-AK]",True,
100,S.J.Res. 206,False,53,"Sen. Simon, Paul [D-IL]",True,
100,S.J.Res. 206,False,53,"Sen. Boren, David L. [D-OK]",True,
100,S.J.Res. 206,False,53,"Sen. Nunn, Sam [D-GA]",True,
100,S.J.Res. 206,False,53,"Sen. Dole, Robert J. [R-KS]",True,
100,S.J.Res. 206,False,53,"Sen. Pell, Claiborne [D-RI]",True,
100,S.J.Res. 206,False,53,"Sen. Metzenbaum, Howard M. [D-OH]",True,
100,S.J.Res. 206,False,53,"Sen. Ford, Wendell H. [D-KY]",True,
100,S.J.Res. 206,False,53,"Sen. DeConcini, Dennis [D-AZ]",True,
100,S.J.Res. 206,False,53,"Sen. Warner, John [R-VA]",True,
100,S.J.Res. 206,False,53,"Sen. Thurmond, Strom [R-SC]",True,
100,S.J.Res. 206,False,53,"Sen. Gore, Albert, Jr. [D-TN]",True,
100,S.J.Res. 206,False,53,"Sen. Cochran, Thad [R-MS]",True,
100,S.J.Res. 206,False,53,"Sen. Hatch, Orrin G. [R-UT]",True,
100,S.J.Res. 206,False,53,"Sen. Matsunaga, Spark M. [D-HI]",True,
100,S.J.Res. 206,False,53,"Sen. Chiles, Lawton [D-FL]",True,
100,S.J.Res. 206,False,53,"Sen. Hollings, Ernest F. [D-SC]",True,
100,S.J.Res. 206,False,53,"Sen. Byrd, Robert C. [D-WV]",True,
100,S.J.Res. 206,False,53,"Sen. Bumpers, Dale [D-AR]",True,
100,S.J.Res. 206,False,53,"Sen. Burdick, Quentin N. [D-ND]",True,
100,S.J.Res. 206,False,53,"Sen. Kerry, John F. [D-MA]",True,
100,S.J.Res. 206,False,53,"Sen. Stennis, John C. [D-MS]",True,
100,S.J.Res. 206,False,53,"Sen. Levin, Carl [D-MI]",True,
100,S.J.Res. 206,False,53,"Sen. Cohen, William S. [R-ME]",True,
100,S.J.Res. 206,False,53,"Sen. Evans, Daniel J. [R-WA]",True,
100,S.J.Res. 206,False,53,"Sen. Garn, E. J. (Jake) [R-UT]",True,
100,S.J.Res. 206,False,53,"Sen. McClure, James A. [R-ID]",True,
100,S.J.Res. 206,False,53,"Sen. Stafford, Robert T. [R-VT]",True,
100,S.J.Res. 206,False,53,"Sen. Humphrey, Gordon J. [R-NH]",True,
100,S.J.Res. 206,False,53,"Sen. Cranston, Alan [D-CA]",True,
100,S.J.Res. 206,False,53,"Sen. Wilson, Pete [R-CA]",True,
100,S.J.Res. 206,False,53,"Sen. Bradley, Bill [D-NJ]",True,
100,S.J.Res. 206,False,53,"Sen. Heflin, Howell [D-AL]",True,
100,S.J.Res. 206,False,53,"Sen. Sarbanes, Paul S. [D-MD]",True,
100,S.J.Res. 206,False,53,"Sen. Inouye, Daniel K. [D-HI]",True,
100,S.J.Res. 206,False,53,"Sen. Mitchell, George J. [D-ME]",True,
100,S.J.Res. 206,False,53,"Sen. Roth Jr., William V. [R-DE]",True,
100,S.J.Res. 206,False,53,"Sen. McCain, John [R-AZ]",True,
100,S.J.Res. 206,False,53,"Sen. Symms, Steven D. [R-ID]",True,
100,S.J.Res. 206,False,53,"Sen. Hecht, Chic [R-NV]",True,
100,S.J.Res. 206,False,53,"Sen. Weicker, Lowell P., Jr. [R-CT]",True,
100,S.J.Res. 206,False,53,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
100,S.J.Res. 206,False,53,"Sen. Durenberger, Dave [R-MN]",True,
100,S.J.Res. 206,False,53,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
100,S.J.Res. 206,False,53,"Sen. D'Amato, Alfonse [R-NY]",True,
100,S.J.Res. 206,False,53,"Sen. Glenn, John H., Jr. [D-OH]",True,
100,S.J.Res. 206,False,53,"Sen. Chafee, John H. [R-RI]",True,
100,S.J.Res. 206,False,53,"Sen. Boschwitz, Rudy [R-MN]",True,
100,S.J.Res. 206,False,53,"Sen. McConnell, Mitch [R-KY]",True,
100,S.J.Res. 206,False,53,"Sen. Proxmire, William [D-WI]",True,
100,S.J.Res. 206,False,53,"Sen. Dodd, Christopher J. [D-CT]",True,
100,S.J.Res. 206,False,53,"Sen. Simpson, Alan K. [R-WY]",True,
99,S.J.Res. 205,True,26,"Sen. Ford, Wendell H. [D-KY]",True,
99,S.J.Res. 205,True,26,"Sen. Pell, Claiborne [D-RI]",True,
99,S.J.Res. 205,True,26,"Sen. Nickles, Don [R-OK]",True,
99,S.J.Res. 205,True,26,"Sen. Matsunaga, Spark M. [D-HI]",True,
99,S.J.Res. 205,True,26,"Sen. Glenn, John H., Jr. [D-OH]",True,
99,S.J.Res. 205,True,26,"Sen. Bentsen, Lloyd M. [D-TX]",True,
99,S.J.Res. 205,True,26,"Sen. Dole, Robert J. [R-KS]",True,
99,S.J.Res. 205,True,26,"Sen. Warner, John [R-VA]",True,
99,S.J.Res. 205,True,26,"Sen. Andrews, Mark [R-ND]",True,
99,S.J.Res. 205,True,26,"Sen. Sasser, Jim [D-TN]",True,
99,S.J.Res. 205,True,26,"Sen. Heinz, John [R-PA]",True,
99,S.J.Res. 205,True,26,"Sen. Chafee, John H. [R-RI]",True,
99,S.J.Res. 205,True,26,"Sen. Murkowski, Frank H. [R-AK]",True,
99,S.J.Res. 205,True,26,"Sen. Roth Jr., William V. [R-DE]",True,
99,S.J.Res. 205,True,26,"Sen. Hollings, Ernest F. [D-SC]",True,
99,S.J.Res. 205,True,26,"Sen. DeConcini, Dennis [D-AZ]",True,
99,S.J.Res. 205,True,26,"Sen. Simon, Paul [D-IL]",True,
99,S.J.Res. 205,True,26,"Sen. Abdnor, James [R-SD]",True,
99,S.J.Res. 205,True,26,"Sen. Weicker, Lowell P., Jr. [R-CT]",True,
99,S.J.Res. 205,True,26,"Sen. Trible, Paul S., Jr. [R-VA]",True,
99,S.J.Res. 205,True,26,"Sen. Boren, David L. [D-OK]",True,
99,S.J.Res. 205,True,26,"Sen. Heflin, Howell [D-AL]",True,
99,S.J.Res. 205,True,26,"Sen. Hecht, Chic [R-NV]",True,
99,S.J.Res. 205,True,26,"Sen. Exon, J. James [D-NE]",True,
99,S.J.Res. 205,True,26,"Sen. Bradley, Bill [D-NJ]",True,
99,S.J.Res. 205,True,26,"Sen. Zorinsky, Edward [D-NE]",True,
98,S.J.Res. 205,True,31,"Sen. Glenn, John H., Jr. [D-OH]",True,
98,S.J.Res. 205,True,31,"Sen. Grassley, Chuck [R-IA]",True,
98,S.J.Res. 205,True,31,"Sen. Domenici, Pete V. [R-NM]",True,
98,S.J.Res. 205,True,31,"Sen. Percy, Charles H. [R-IL]",True,
98,S.J.Res. 205,True,31,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
