"Downloaded on",02/17/2020,"11:58:18 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 231",https://www.congress.gov/bill/110th-congress/senate-bill/231,"110th Congress (2007-2008)",,"A bill to authorize the Edward Byrne Memorial Justice Assistance Grant Program at fiscal year 2006 levels through 2012.","Sen. Feinstein, Dianne [D-CA]",01/09/2007,,,,52,"House - Judiciary | Senate - Judiciary",07/30/2008,"Became Public Law No: 110-294."
"S. 229",https://www.congress.gov/bill/110th-congress/senate-bill/229,"110th Congress (2007-2008)",,"A bill to redesignate a Federal building in Albuquerque, New Mexico, as the ""Raymond G. Murphy Department of Veterans Affairs Medical Center"".","Sen. Domenici, Pete V. [R-NM]",01/09/2007,,,,1,"House - Veterans' Affairs | Senate - Veterans' Affairs",07/05/2007,"Became Public Law No: 110-45."
"S. 214",https://www.congress.gov/bill/110th-congress/senate-bill/214,"110th Congress (2007-2008)",,"Preserving United States Attorney Independence Act of 2007","Sen. Feinstein, Dianne [D-CA]",01/09/2007,,,,16,"Senate - Judiciary",06/14/2007,"Became Public Law No: 110-34."
"S. 188",https://www.congress.gov/bill/110th-congress/senate-bill/188,"110th Congress (2007-2008)",,"A bill to revise the short title of the Fannie Lou Hamer, Rosa Parks, and Coretta Scott King Voting Rights Act Reauthorization and Amendments Act of 2006.","Sen. Salazar, Ken [D-CO]",01/04/2007,,,,5,"House - Judiciary | Senate - Judiciary",07/01/2008,"Became Public Law No: 110-258."
"S. 171",https://www.congress.gov/bill/110th-congress/senate-bill/171,"110th Congress (2007-2008)",,"A bill to designate the facility of the United States Postal Service located at 301 Commerce Street in Commerce, Oklahoma, as the ""Mickey Mantle Post Office Building"".","Sen. Inhofe, James M. [R-OK]",01/04/2007,,,,1,"House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs",09/30/2008,"Became Public Law No: 110-331."
"S. 159",https://www.congress.gov/bill/110th-congress/senate-bill/159,"110th Congress (2007-2008)",,"A bill to redesignate the White Rocks National Recreation Area in the State of Vermont as the ""Robert T. Stafford White Rocks National Recreation Area"".","Sen. Leahy, Patrick J. [D-VT]",01/04/2007,,,,1,"House - Natural Resources",01/17/2007,"Became Public Law No: 110-1."
"S. 1",https://www.congress.gov/bill/110th-congress/senate-bill/1,"110th Congress (2007-2008)",,"Honest Leadership and Open Government Act of 2007","Sen. Reid, Harry [D-NV]",01/04/2007,,,,17,,09/14/2007,"Became Public Law No: 110-81."
"S.J.Res. 46",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/46,"110th Congress (2007-2008)",,"A joint resolution ensuring that the compensation and other emoluments attached to the office of Secretary of State are those which were in effect on January 1, 2007.","Sen. Reid, Harry [D-NV]",12/10/2008,,,,0,,12/19/2008,"Became Public Law No: 110-455."
"S.J.Res. 45",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/45,"110th Congress (2007-2008)",,"Great Lakes--St. Lawrence River Basin Water Resources Compact","Sen. Levin, Carl [D-MI]",07/23/2008,,,,15,"House - Judiciary | Senate - Judiciary",10/03/2008,"Became Public Law No: 110-342."
"S.J.Res. 35",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/35,"110th Congress (2007-2008)",,"A joint resolution to amend Public Law 108-331 to provide for the construction and related activities in support of the Very Energetic Radiation Imaging Telescope Array System (VERITAS) project in Arizona.","Sen. Leahy, Patrick J. [D-VT]",05/22/2008,,,,2,"House - Transportation and Infrastructure | Senate - Rules and Administration",10/03/2008,"Became Public Law No: 110-341."
"S.J.Res. 25",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/25,"110th Congress (2007-2008)",,"A joint resolution providing for the appointment of John W. McCarter as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",11/16/2007,,,,3,"House - House Administration | Senate - Rules and Administration",03/14/2008,"Became Public Law No: 110-197."
"S.J.Res. 17",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/17,"110th Congress (2007-2008)",,"A joint resolution directing the United States to initiate international discussions and take necessary steps with other Nations to negotiate an agreement for managing migratory and transboundary fish stocks in the Arctic Ocean.","Sen. Stevens, Ted [R-AK]",08/03/2007,,,,10,"House - Natural Resources | Senate - Foreign Relations, Commerce, Science, and Transportation",06/03/2008,"Became Public Law No: 110-243."
"S.J.Res. 13",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/13,"110th Congress (2007-2008)",,"A joint resolution granting the consent of Congress to the International Emergency Management Assistance Memorandum of Understanding.","Sen. Leahy, Patrick J. [D-VT]",05/21/2007,,,,11,"Senate - Judiciary",12/26/2007,"Became Public Law No: 110-171."
"S.J.Res. 8",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/8,"110th Congress (2007-2008)",,"A joint resolution providing for the reappointment of Patricia Q. Stonesifer as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",03/08/2007,,,,2,"House - House Administration | Senate - Rules and Administration",12/21/2007,"Became Public Law No: 110-155."
"S.J.Res. 7",https://www.congress.gov/bill/110th-congress/senate-joint-resolution/7,"110th Congress (2007-2008)",,"A joint resolution providing for the reappointment of Roger W. Sant as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Leahy, Patrick J. [D-VT]",03/08/2007,,,,2,"House - House Administration | Senate - Rules and Administration",11/16/2007,"Became Public Law No: 110-119."
"S. 4093",https://www.congress.gov/bill/109th-congress/senate-bill/4093,"109th Congress (2005-2006)",,"A bill to amend the Farm Security and Rural Investment Act of 2002 to extend a suspension of limitation on the period for which certain borrowers are eligible for guaranteed assistance.","Sen. Harkin, Tom [D-IA]",12/06/2006,,,,16,,12/22/2006,"Became Public Law No: 109-467."
"S. 4092",https://www.congress.gov/bill/109th-congress/senate-bill/4092,"109th Congress (2005-2006)",,"A bill to clarify certain land use in Jefferson County, Colorado.","Sen. Allard, Wayne [R-CO]",12/06/2006,,,,1,,12/22/2006,"Became Public Law No: 109-466."
"S. 4091",https://www.congress.gov/bill/109th-congress/senate-bill/4091,"109th Congress (2005-2006)",,"Social Security Trust Funds Restoration Act of 2006","Sen. Grassley, Chuck [R-IA]",12/06/2006,,,,1,"Senate - Finance",12/22/2006,"Became Public Law No: 109-465."
"S. 4073",https://www.congress.gov/bill/109th-congress/senate-bill/4073,"109th Congress (2005-2006)",,"A bill to designate the outpatient clinic of the Department of Veterans Affairs located in Farmington, Missouri, as the ""Robert Silvey Department of Veterans Affairs Outpatient Clinic"".","Sen. Talent, Jim [R-MO]",11/16/2006,,,,1,"House - Veterans' Affairs",12/18/2006,"Became Public Law No: 109-414."
"S. 4050",https://www.congress.gov/bill/109th-congress/senate-bill/4050,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 103 East Thompson Street in Thomaston, Georgia, as the ""Sergeant First Class Robert Lee 'Bobby' Hollar, Jr. Post Office Building"".","Sen. Isakson, Johnny [R-GA]",11/14/2006,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",12/18/2006,"Became Public Law No: 109-413."
"S. 4046",https://www.congress.gov/bill/109th-congress/senate-bill/4046,"109th Congress (2005-2006)",,"Iraq Reconstruction Accountability Act of 2006","Sen. Collins, Susan M. [R-ME]",11/13/2006,,,,29,"Senate - Homeland Security and Governmental Affairs",12/20/2006,"Became Public Law No: 109-440."
"S. 4044",https://www.congress.gov/bill/109th-congress/senate-bill/4044,"109th Congress (2005-2006)",,"Religious Liberty and Charitable Donation Clarification Act of 2006","Sen. Hatch, Orrin G. [R-UT]",09/29/2006,,,,1,"House - Judiciary",12/20/2006,"Became Public Law No: 109-439."
"S. 4042",https://www.congress.gov/bill/109th-congress/senate-bill/4042,"109th Congress (2005-2006)",,"A bill to amend title 18, United States Code, to prohibit disruptions of funerals of members or former members of the Armed Forces.","Sen. Durbin, Richard J. [D-IL]",09/29/2006,,,,5,"Senate - Judiciary",12/22/2006,"Became Public Law No: 109-464."
"S. 4001",https://www.congress.gov/bill/109th-congress/senate-bill/4001,"109th Congress (2005-2006)",,"New England Wilderness Act of 2006","Sen. Sununu, John E. [R-NH]",09/29/2006,,,,3,"House - Resources, Agriculture",12/01/2006,"Became Public Law No: 109-382."
"S. 3938",https://www.congress.gov/bill/109th-congress/senate-bill/3938,"109th Congress (2005-2006)",,"Export-Import Bank Reauthorization Act of 2006","Sen. Crapo, Mike [R-ID]",09/26/2006,,,,0,"Senate - Banking, Housing, and Urban Affairs",12/20/2006,"Became Public Law No: 109-438."
"S. 3930",https://www.congress.gov/bill/109th-congress/senate-bill/3930,"109th Congress (2005-2006)",,"Military Commissions Act of 2006","Sen. McConnell, Mitch [R-KY]",09/22/2006,,,,2,,10/17/2006,"Became Public Law No: 109-366."
"S. 3880",https://www.congress.gov/bill/109th-congress/senate-bill/3880,"109th Congress (2005-2006)",,"Animal Enterprise Terrorism Act","Sen. Inhofe, James M. [R-OK]",09/08/2006,,,,10,"House - Judiciary | Senate - Judiciary",11/27/2006,"Became Public Law No: 109-374."
"S. 3850",https://www.congress.gov/bill/109th-congress/senate-bill/3850,"109th Congress (2005-2006)",,"Credit Rating Agency Reform Act of 2006","Sen. Shelby, Richard C. [R-AL]",09/06/2006,,,,0,"Senate - Banking, Housing, and Urban Affairs",09/29/2006,"Became Public Law No: 109-291."
"S. 3821",https://www.congress.gov/bill/109th-congress/senate-bill/3821,"109th Congress (2005-2006)",,"Creating Opportunities for Minor League Professionals, Entertainers, and Teams through Legal Entry Act of 2006","Sen. Collins, Susan M. [R-ME]",08/03/2006,,,,5,"Senate - Judiciary",12/22/2006,"Became Public Law No: 109-463."
"S. 3759",https://www.congress.gov/bill/109th-congress/senate-bill/3759,"109th Congress (2005-2006)",,"A bill to name the Armed Forces Readiness Center in Great Falls, Montana, in honor of Captain William Wylie Galt, a recipient of the Congressional Medal of Honor.","Sen. Burns, Conrad R. [R-MT]",07/27/2006,,,,0,"House - Armed Services | Senate - Armed Services",12/18/2006,"Became Public Law No: 109-412."
"S. 3741",https://www.congress.gov/bill/109th-congress/senate-bill/3741,"109th Congress (2005-2006)",,"A bill to provide funding authority to facilitate the evacuation of persons from Lebanon, and for other purposes.","Sen. Lugar, Richard G. [R-IN]",07/26/2006,,,,3,,08/04/2006,"Became Public Law No: 109-268."
"S. 3728",https://www.congress.gov/bill/109th-congress/senate-bill/3728,"109th Congress (2005-2006)",,"North Korea Nonproliferation Act of 2006","Sen. Frist, William H. [R-TN]",07/25/2006,,,,7,,10/13/2006,"Became Public Law No: 109-353."
"S. 3693",https://www.congress.gov/bill/109th-congress/senate-bill/3693,"109th Congress (2005-2006)",,"A bill to make technical corrections to the Violence Against Women and Department of Justice Reauthorization Act of 2005.","Sen. Specter, Arlen [R-PA]",07/19/2006,,,,1,,08/12/2006,"Became Public Law No: 109-271."
"S. 3678",https://www.congress.gov/bill/109th-congress/senate-bill/3678,"109th Congress (2005-2006)",,"Pandemic and All-Hazards Preparedness Act","Sen. Burr, Richard [R-NC]",07/18/2006,,,,14,"Senate - Health, Education, Labor, and Pensions",12/19/2006,"Became Public Law No: 109-417."
"S. 3661",https://www.congress.gov/bill/109th-congress/senate-bill/3661,"109th Congress (2005-2006)",,"Wright Amendment Reform Act of 2006","Sen. Hutchison, Kay Bailey [R-TX]",07/13/2006,,,,3,"Senate - Commerce, Science, and Transportation",10/13/2006,"Became Public Law No: 109-352."
"S. 3613",https://www.congress.gov/bill/109th-congress/senate-bill/3613,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 2951 New York Highway 43 in Averill Park, New York, as the ""Major George Quamo Post Office Building"".","Sen. Clinton, Hillary Rodham [D-NY]",06/29/2006,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",10/06/2006,"Became Public Law No: 109-311."
"S. 3546",https://www.congress.gov/bill/109th-congress/senate-bill/3546,"109th Congress (2005-2006)",,"Dietary Supplement and Nonprescription Drug Consumer Protection Act","Sen. Hatch, Orrin G. [R-UT]",06/21/2006,,,,5,"Senate - Health, Education, Labor, and Pensions",12/22/2006,"Became Public Law No: 109-462."
"S. 3534",https://www.congress.gov/bill/109th-congress/senate-bill/3534,"109th Congress (2005-2006)",,"YouthBuild Transfer Act","Sen. Enzi, Michael B. [R-WY]",06/16/2006,,,,4,,09/22/2006,"Became Public Law No: 109-281."
"S. 3525",https://www.congress.gov/bill/109th-congress/senate-bill/3525,"109th Congress (2005-2006)",,"Child and Family Services Improvement Act of 2006","Sen. Grassley, Chuck [R-IA]",06/15/2006,,,,0,"House - Ways and Means | Senate - Finance",09/28/2006,"Became Public Law No: 109-288."
"S. 3504",https://www.congress.gov/bill/109th-congress/senate-bill/3504,"109th Congress (2005-2006)",,"Fetus Farming Prohibition Act of 2006","Sen. Santorum, Rick [R-PA]",06/13/2006,,,,3,"Senate - Health, Education, Labor, and Pensions",07/19/2006,"Became Public Law No: 109-242."
"S. 3421",https://www.congress.gov/bill/109th-congress/senate-bill/3421,"109th Congress (2005-2006)",,"Veterans Benefits, Health Care, and Information Technology Act of 2006","Sen. Craig, Larry E. [R-ID]",06/06/2006,,,,1,"Senate - Veterans' Affairs",12/22/2006,"Became Public Law No: 109-461."
"S. 3187",https://www.congress.gov/bill/109th-congress/senate-bill/3187,"109th Congress (2005-2006)",,"A bill to designate the Post Office located at 5755 Post Road, East Greenwich, Rhode Island, as the ""Richard L. Cevoli Post Office"".","Sen. Reed, Jack [D-RI]",05/25/2006,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",10/06/2006,"Became Public Law No: 109-310."
"S. 2856",https://www.congress.gov/bill/109th-congress/senate-bill/2856,"109th Congress (2005-2006)",,"Financial Services Regulatory Relief Act of 2006","Sen. Crapo, Mike [R-ID]",05/18/2006,,,,0,"Senate - Banking, Housing, and Urban Affairs",10/13/2006,"Became Public Law No: 109-351."
"S. 2803",https://www.congress.gov/bill/109th-congress/senate-bill/2803,"109th Congress (2005-2006)",,"MINER Act","Sen. Enzi, Michael B. [R-WY]",05/16/2006,,,,11,"House - Education and the Workforce | Senate - Health, Education, Labor, and Pensions",06/15/2006,"Became Public Law No: 109-236."
"S. 2784",https://www.congress.gov/bill/109th-congress/senate-bill/2784,"109th Congress (2005-2006)",,"Fourteenth Dalai Lama Congressional Gold Medal Act","Sen. Feinstein, Dianne [D-CA]",05/11/2006,,,,75,"House - Financial Services | Senate - Banking, Housing, and Urban Affairs",09/27/2006,"Became Public Law No: 109-287."
"S. 2735",https://www.congress.gov/bill/109th-congress/senate-bill/2735,"109th Congress (2005-2006)",,"Dam Safety Act of 2006","Sen. Bond, Christopher S. [R-MO]",05/04/2006,,,,1,"Senate - Environment and Public Works",12/22/2006,"Became Public Law No: 109-460."
"S. 2690",https://www.congress.gov/bill/109th-congress/senate-bill/2690,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 8801 Sudley Road in Manassas, Virginia, as the ""Harry J. Parrish Post Office"".","Sen. Allen, George [R-VA]",05/02/2006,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",10/05/2006,"Became Public Law No: 109-302."
"S. 2653",https://www.congress.gov/bill/109th-congress/senate-bill/2653,"109th Congress (2005-2006)",,"Call Home Act of 2006","Sen. Stevens, Ted [R-AK]",04/26/2006,,,,44,"Senate - Commerce, Science, and Transportation",12/22/2006,"Became Public Law No: 109-459."
"S. 2590",https://www.congress.gov/bill/109th-congress/senate-bill/2590,"109th Congress (2005-2006)",,"Federal Funding Accountability and Transparency Act of 2006","Sen. Coburn, Tom [R-OK]",04/06/2006,,,,47,"Senate - Homeland Security and Governmental Affairs",09/26/2006,"Became Public Law No: 109-282."
"S. 2562",https://www.congress.gov/bill/109th-congress/senate-bill/2562,"109th Congress (2005-2006)",,"Veterans' Compensation Cost-of-Living Adjustment Act of 2006","Sen. Craig, Larry E. [R-ID]",04/06/2006,,,,4,"Senate - Veterans' Affairs",10/16/2006,"Became Public Law No: 109-361."
"S. 2464",https://www.congress.gov/bill/109th-congress/senate-bill/2464,"109th Congress (2005-2006)",,"Fort McDowell Indian Community Water Rights Settlement Act of 2006","Sen. McCain, John [R-AZ]",03/28/2006,,,,1,"House - Resources | Senate - Indian Affairs",11/27/2006,"Became Public Law No: 109-373."
"S. 2430",https://www.congress.gov/bill/109th-congress/senate-bill/2430,"109th Congress (2005-2006)",,"Great Lakes Fish and Wildlife Restoration Act of 2006","Sen. DeWine, Mike [R-OH]",03/16/2006,,,,3,"House - Resources | Senate - Environment and Public Works",10/11/2006,"Became Public Law No: 109-326."
"S. 2370",https://www.congress.gov/bill/109th-congress/senate-bill/2370,"109th Congress (2005-2006)",,"Palestinian Anti-Terrorism Act of 2006","Sen. McConnell, Mitch [R-KY]",03/06/2006,,,,90,"Senate - Foreign Relations",12/21/2006,"Became Public Law No: 109-446."
"S. 2363",https://www.congress.gov/bill/109th-congress/senate-bill/2363,"109th Congress (2005-2006)",,"A bill to extend the educational flexibility program under section 4 of the Education Flexibility Partnership Act of 1999.","Sen. Burr, Richard [R-NC]",03/02/2006,,,,16,,03/24/2006,"Became Public Law No: 109-211."
"S. 2320",https://www.congress.gov/bill/109th-congress/senate-bill/2320,"109th Congress (2005-2006)",,"A bill to make available funds included in the Deficit Reduction Act of 2005 for the Low-Income Home Energy Assistance Program for fiscal year 2006, and for other purposes.","Sen. Snowe, Olympia J. [R-ME]",02/16/2006,,,,6,"House - Energy and Commerce, Education and the Workforce",03/20/2006,"Became Public Law No: 109-204."
"S. 2275",https://www.congress.gov/bill/109th-congress/senate-bill/2275,"109th Congress (2005-2006)",,"National Flood Insurance Program Enhanced Borrowing Authority Act of 2006","Sen. Shelby, Richard C. [R-AL]",02/10/2006,,,,0,,03/23/2006,"Became Public Law No: 109-208."
"S. 2271",https://www.congress.gov/bill/109th-congress/senate-bill/2271,"109th Congress (2005-2006)",,"USA PATRIOT Act Additional Reauthorizing Amendments Act of 2006","Sen. Sununu, John E. [R-NH]",02/10/2006,,,,3,"House - Judiciary, Intelligence (Permanent), Financial Services",03/09/2006,"Became Public Law No: 109-178."
"S. 2250",https://www.congress.gov/bill/109th-congress/senate-bill/2250,"109th Congress (2005-2006)",,"Congressional Tribute to Dr. Norman E. Borlaug Act of 2006","Sen. Grassley, Chuck [R-IA]",02/07/2006,,,,72,"House - Financial Services | Senate - Banking, Housing, and Urban Affairs",12/14/2006,"Became Public Law No: 109-395."
"S. 2205",https://www.congress.gov/bill/109th-congress/senate-bill/2205,"109th Congress (2005-2006)",,"Blunt Reservoir and Pierre Canal Land Conveyance Act of 2006","Sen. Thune, John [R-SD]",01/26/2006,,,,1,"Senate - Energy and Natural Resources",12/22/2006,"Became Public Law No: 109-458."
"S. 2167",https://www.congress.gov/bill/109th-congress/senate-bill/2167,"109th Congress (2005-2006)",,"A bill to amend the USA PATRIOT ACT to extend the sunset of certain provisions of that Act and the lone wolf provision of the Intelligence Reform and Terrorism Prevention Act of 2004 to July 1, 2006.","Sen. Sununu, John E. [R-NH]",12/21/2005,,,,31,,12/30/2005,"Became Public Law No: 109-160."
"S. 2150",https://www.congress.gov/bill/109th-congress/senate-bill/2150,"109th Congress (2005-2006)",,"Eugene Land Conveyance Act","Sen. Wyden, Ron [D-OR]",12/20/2005,,,,1,"Senate - Energy and Natural Resources",12/22/2006,"Became Public Law No: 109-457."
"S. 2146",https://www.congress.gov/bill/109th-congress/senate-bill/2146,"109th Congress (2005-2006)",,"A bill to extend relocation expenses test programs for Federal employees.","Sen. Collins, Susan M. [R-ME]",12/20/2005,,,,2,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",10/11/2006,"Became Public Law No: 109-325."
"S. 2125",https://www.congress.gov/bill/109th-congress/senate-bill/2125,"109th Congress (2005-2006)",,"Democratic Republic of the Congo Relief, Security, and Democracy Promotion Act of 2006","Sen. Obama, Barack [D-IL]",12/16/2005,,,,12,"House - International Relations | Senate - Foreign Relations",12/22/2006,"Became Public Law No: 109-456."
"S. 2120",https://www.congress.gov/bill/109th-congress/senate-bill/2120,"109th Congress (2005-2006)",,"Milk Regulatory Equity Act of 2005","Sen. Kyl, Jon [R-AZ]",12/16/2005,,,,2,"House - Agriculture",04/11/2006,"Became Public Law No: 109-215."
"S. 2116",https://www.congress.gov/bill/109th-congress/senate-bill/2116,"109th Congress (2005-2006)",,"Supreme Court Grounds Transfer Act of 2005","Sen. Lott, Trent [R-MS]",12/15/2005,,,,0,"House - Transportation and Infrastructure",04/11/2006,"Became Public Law No: 109-214."
"S. 2089",https://www.congress.gov/bill/109th-congress/senate-bill/2089,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 1271 North King Street in Honolulu, Oahu, Hawaii, as the ""Hiram L. Fong Post Office Building"".","Sen. Akaka, Daniel K. [D-HI]",12/13/2005,,,,1,"Senate - Homeland Security and Governmental Affairs",03/20/2006,"Became Public Law No: 109-203."
"S. 2064",https://www.congress.gov/bill/109th-congress/senate-bill/2064,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 122 South Bill Street in Francesville, Indiana, as the Malcolm Melville ""Mac"" Lawrence Post Office.","Sen. Lugar, Richard G. [R-IN]",11/18/2005,,,,1,"Senate - Homeland Security and Governmental Affairs",03/23/2006,"Became Public Law No: 109-207."
"S. 1998",https://www.congress.gov/bill/109th-congress/senate-bill/1998,"109th Congress (2005-2006)",,"Stolen Valor Act of 2005","Sen. Conrad, Kent [D-ND]",11/10/2005,,,,27,"House - Judiciary | Senate - Judiciary",12/20/2006,"Became Public Law No: 109-437."
"S. 1989",https://www.congress.gov/bill/109th-congress/senate-bill/1989,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 57 Rolfe Square in Cranston, Rhode Island, shall be known and designated as the ""Holly A. Charette Post Office"".","Sen. Reed, Jack [D-RI]",11/10/2005,,,,1,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",02/27/2006,"Became Public Law No: 109-175."
"S. 1988",https://www.congress.gov/bill/109th-congress/senate-bill/1988,"109th Congress (2005-2006)",,"A bill to authorize the transfer of items in the War Reserves Stockpile for Allies, Korea.","Sen. Lugar, Richard G. [R-IN]",11/09/2005,,,,0,"House - International Relations, Armed Services",12/30/2005,"Became Public Law No: 109-159."
"S. 1932",https://www.congress.gov/bill/109th-congress/senate-bill/1932,"109th Congress (2005-2006)",,"Deficit Reduction Act of 2005","Sen. Gregg, Judd [R-NH]",10/27/2005,,,,0,"Senate - Budget",02/08/2006,"Became Public Law No: 109-171."
"S. 1894",https://www.congress.gov/bill/109th-congress/senate-bill/1894,"109th Congress (2005-2006)",,"Fair Access Foster Care Act of 2005","Sen. Inhofe, James M. [R-OK]",10/19/2005,,,,3,"House - Ways and Means",11/22/2005,"Became Public Law No: 109-113."
"S. 1892",https://www.congress.gov/bill/109th-congress/senate-bill/1892,"109th Congress (2005-2006)",,"A bill to amend Public Law 107-153 to modify a certain date.","Sen. McCain, John [R-AZ]",10/19/2005,,,,1,"Senate - Indian Affairs",12/30/2005,"Became Public Law No: 109-158."
"S. 1886",https://www.congress.gov/bill/109th-congress/senate-bill/1886,"109th Congress (2005-2006)",,"Naval Vessels Transfer Act of 2005","Sen. Lugar, Richard G. [R-IN]",10/18/2005,,,,1,"House - International Relations",12/20/2005,"Became Public Law No: 109-134."
"S. 1869",https://www.congress.gov/bill/109th-congress/senate-bill/1869,"109th Congress (2005-2006)",,"Coastal Barrier Resources Reauthorization Act of 2005","Sen. Inhofe, James M. [R-OK]",10/17/2005,,,,2,"House - Resources | Senate - Environment and Public Works",05/25/2006,"Became Public Law No: 109-226."
"S. 1858",https://www.congress.gov/bill/109th-congress/senate-bill/1858,"109th Congress (2005-2006)",,"Community Disaster Loan Act of 2005","Sen. Vitter, David [R-LA]",10/07/2005,,,,1,,10/07/2005,"Became Public Law No: 109-88."
"S. 1820",https://www.congress.gov/bill/109th-congress/senate-bill/1820,"109th Congress (2005-2006)",,"A bill to designate the facility of the United States Postal Service located at 6110 East 51st Place in Tulsa, Oklahoma, as the `Dewey F. Bartlett Post Office'.","Sen. Inhofe, James M. [R-OK]",10/05/2005,,,,1,"Senate - Homeland Security and Governmental Affairs",12/18/2006,"Became Public Law No: 109-411."
"S. 1786",https://www.congress.gov/bill/109th-congress/senate-bill/1786,"109th Congress (2005-2006)",,"A bill to authorize the Secretary of Transportation to make emergency airport improvement project grants-in-aid under title 49, United States Code, for repairs and costs related to damage from Hurricanes Katrina and Rita.","Sen. Lott, Trent [R-MS]",09/28/2005,,,,6,"House - Transportation and Infrastructure",10/07/2005,"Became Public Law No: 109-87."
"S. 1777",https://www.congress.gov/bill/109th-congress/senate-bill/1777,"109th Congress (2005-2006)",,"Katrina Emergency Assistance Act of 2006","Sen. Collins, Susan M. [R-ME]",09/27/2005,,,,0,"House - Transportation and Infrastructure, Judiciary | Senate - Homeland Security and Governmental Affairs",03/06/2006,"Became Public Law No: 109-176."
"S. 1773",https://www.congress.gov/bill/109th-congress/senate-bill/1773,"109th Congress (2005-2006)",,"Pueblo de San Ildefonso Claims Settlement Act of 2005","Sen. Domenici, Pete V. [R-NM]",09/26/2005,,,,1,"House - Resources | Senate - Indian Affairs",09/27/2006,"Became Public Law No: 109-286."
"S. 1752",https://www.congress.gov/bill/109th-congress/senate-bill/1752,"109th Congress (2005-2006)",,"A bill to amend the United States Grain Standards Act to reauthorize that Act.","Sen. Chambliss, Saxby [R-GA]",09/22/2005,,,,1,,09/30/2005,"Became Public Law No: 109-83."
"S. 1736",https://www.congress.gov/bill/109th-congress/senate-bill/1736,"109th Congress (2005-2006)",,"A bill to provide for the participation of employees in the judicial branch in the Federal leave transfer program for disasters and emergencies.","Sen. Collins, Susan M. [R-ME]",09/20/2005,,,,5,"House - Government Reform | Senate - Homeland Security and Governmental Affairs",05/31/2006,"Became Public Law No: 109-229."
"S. 1713",https://www.congress.gov/bill/109th-congress/senate-bill/1713,"109th Congress (2005-2006)",,"Iran Nonproliferation Amendments Act of 2005","Sen. Lugar, Richard G. [R-IN]",09/15/2005,,,,0,"Senate - Foreign Relations",11/22/2005,"Became Public Law No: 109-112."
"S. 1608",https://www.congress.gov/bill/109th-congress/senate-bill/1608,"109th Congress (2005-2006)",,"U.S. SAFE WEB Act of 2006","Sen. Smith, Gordon H. [R-OR]",07/29/2005,,,,7,"House - Energy and Commerce | Senate - Commerce, Science, and Transportation",12/22/2006,"Became Public Law No: 109-455."
"S. 1578",https://www.congress.gov/bill/109th-congress/senate-bill/1578,"109th Congress (2005-2006)",,"Upper Colorado and San Juan River Basin Endangered Fish Recovery Programs Reauthorization Act of 2005","Sen. Allard, Wayne [R-CO]",07/29/2005,,,,4,"Senate - Energy and Natural Resources",03/20/2006,"Became Public Law No: 109-183."
"S. 1529",https://www.congress.gov/bill/109th-congress/senate-bill/1529,"109th Congress (2005-2006)",,"City of Yuma Improvement Act","Sen. Kyl, Jon [R-AZ]",07/28/2005,,,,1,"Senate - Energy and Natural Resources",12/22/2006,"Became Public Law No: 109-454."
"S. 1496",https://www.congress.gov/bill/109th-congress/senate-bill/1496,"109th Congress (2005-2006)",,"Electronic Duck Stamp Act of 2005","Sen. Crapo, Mike [R-ID]",07/26/2005,,,,23,"House - Resources | Senate - Environment and Public Works",08/03/2006,"Became Public Law No: 109-266."
